,Iteration,Time,Fitness,schedule,Temperature
1467,1467,0.13819418978125006,40.0,5,5
1468,1468,0.13830742462500006,40.0,5,5
1469,1469,0.13842065946875007,40.0,5,5
1470,1470,0.13853389431250007,40.0,5,5
1471,1471,0.13864712915625008,40.0,5,5
1472,1472,0.13876036400000008,40.0,5,5
1473,1473,0.13887359884375006,40.0,5,5
1474,1474,0.13898683368750006,40.0,5,5
1475,1475,0.13910006853125007,40.0,5,5
1476,1476,0.13921330337500007,40.0,5,5
1477,1477,0.13932653821875007,40.0,5,5
1478,1478,0.13943977306250005,40.0,5,5
1479,1479,0.13955300790625008,40.0,5,5
1480,1480,0.13966624275000006,40.0,5,5
1481,1481,0.13977947759375006,40.0,5,5
1482,1482,0.13989271243750007,40.0,5,5
1483,1483,0.14000594728125007,40.0,5,5
1484,1484,0.14011918212500007,40.0,5,5
1485,1485,0.14023241696875005,40.0,5,5
1486,1486,0.14034565181250008,40.0,5,5
1487,1487,0.14045888665625006,40.0,5,5
1488,1488,0.14057212150000006,40.0,5,5
1489,1489,0.14068535634375007,40.0,5,5
1490,1490,0.14079859118750007,40.0,5,5
1491,1491,0.14091182603125008,40.0,5,5
1492,1492,0.14102506087500005,40.0,5,5
1493,1493,0.14113829571875008,40.0,5,5
1494,1494,0.14125153056250006,40.0,5,5
1495,1495,0.14136476540625006,40.0,5,5
1496,1496,0.14147800025000007,40.0,5,5
1497,1497,0.14159123509375007,40.0,5,5
1498,1498,0.14170446993750008,40.0,5,5
1499,1499,0.14181770478125005,40.0,5,5
1500,1500,0.14193093962500006,40.0,5,5
1501,1501,0.14204417446875006,40.0,5,5
1502,1502,0.14215740931250007,40.0,5,5
1503,1503,0.14227064415625007,40.0,5,5
1504,1504,0.14238387900000007,40.0,5,5
1505,1505,0.14249711384375008,40.0,5,5
1506,1506,0.14261034868750005,40.0,5,5
1507,1507,0.14272358353125006,40.0,5,5
1508,1508,0.14283681837500006,40.0,5,5
1509,1509,0.14295005321875007,40.0,5,5
1510,1510,0.14306328806250007,40.0,5,5
1511,1511,0.14317652290625008,40.0,5,5
1512,1512,0.14328975775000008,40.0,5,5
1513,1513,0.14340299259375006,40.0,5,5
1514,1514,0.14351622743750006,40.0,5,5
1515,1515,0.14362946228125006,40.0,5,5
1516,1516,0.14374269712500007,40.0,5,5
1517,1517,0.14385593196875007,40.0,5,5
1518,1518,0.14396916681250008,40.0,5,5
1519,1519,0.14408240165625008,40.0,5,5
1520,1520,0.14419563650000006,40.0,5,5
1521,1521,0.14430887134375006,40.0,5,5
1522,1522,0.14442210618750007,40.0,5,5
1523,1523,0.14453534103125007,40.0,5,5
1524,1524,0.14464857587500007,40.0,5,5
1525,1525,0.14476181071875008,40.0,5,5
1526,1526,0.14487504556250008,40.0,5,5
1527,1527,0.14498828040625006,40.0,5,5
1528,1528,0.14510151525000006,40.0,5,5
1529,1529,0.14521475009375007,40.0,5,5
1530,1530,0.14532798493750007,40.0,5,5
1531,1531,0.14544121978125008,40.0,5,5
1532,1532,0.14555445462500005,40.0,5,5
1533,1533,0.14566768946875008,40.0,5,5
1534,1534,0.14578092431250006,40.0,5,5
1535,1535,0.14589415915625006,40.0,5,5
1536,1536,0.14600739400000007,40.0,5,5
1537,1537,0.14612062884375007,40.0,5,5
1538,1538,0.14623386368750008,40.0,5,5
1539,1539,0.14634709853125005,40.0,5,5
1540,1540,0.14646033337500008,40.0,5,5
1541,1541,0.14657356821875006,40.0,5,5
1542,1542,0.14668680306250007,40.0,5,5
1543,1543,0.14680003790625007,40.0,5,5
1544,1544,0.14691327275000007,40.0,5,5
1545,1545,0.14702650759375008,40.0,5,5
1546,1546,0.14713974243750005,40.0,5,5
1547,1547,0.14725297728125006,40.0,5,5
1548,1548,0.14736621212500006,40.0,5,5
1549,1549,0.14747944696875007,40.0,5,5
1550,1550,0.14759268181250007,40.0,5,5
1551,1551,0.14770591665625007,40.0,5,5
1552,1552,0.14781915150000008,40.0,5,5
1553,1553,0.14793238634375006,40.0,5,5
1554,1554,0.14804562118750006,40.0,5,5
1555,1555,0.14815885603125006,40.0,5,5
1556,1556,0.14827209087500007,40.0,5,5
1557,1557,0.14838532571875007,40.0,5,5
1558,1558,0.14849856056250008,40.0,5,5
1559,1559,0.14861179540625008,40.0,5,5
1560,1560,0.14872503025000006,40.0,5,5
1561,1561,0.14883826509375006,40.0,5,5
1562,1562,0.14895149993750006,40.0,5,5
1563,1563,0.14906473478125007,40.0,5,5
1564,1564,0.14917796962500007,40.0,5,5
1565,1565,0.14929120446875008,40.0,5,5
1566,1566,0.14940443931250008,40.0,5,5
1567,1567,0.14951767415625006,40.0,5,5
1568,1568,0.14963090900000006,40.0,5,5
1569,1569,0.14974414384375007,40.0,5,5
1570,1570,0.14985737868750007,40.0,5,5
1571,1571,0.14997061353125007,41.0,5,5
1572,1572,0.15008384837500008,41.0,5,5
1573,1573,0.15019708321875008,41.0,5,5
1574,1574,0.15031031806250006,41.0,5,5
1575,1575,0.15042355290625006,41.0,5,5
1576,1576,0.15053678775000007,41.0,5,5
1577,1577,0.15065002259375007,41.0,5,5
1578,1578,0.15076325743750008,41.0,5,5
1579,1579,0.15087649228125005,41.0,5,5
1580,1580,0.15098972712500008,41.0,5,5
1581,1581,0.15110296196875006,41.0,5,5
1582,1582,0.15121619681250006,41.0,5,5
1583,1583,0.15132943165625007,41.0,5,5
1584,1584,0.15144266650000007,41.0,5,5
1585,1585,0.15155590134375008,41.0,5,5
1586,1586,0.15166913618750005,41.0,5,5
1587,1587,0.15178237103125009,41.0,5,5
1588,1588,0.15189560587500006,41.0,5,5
1589,1589,0.15200884071875007,41.0,5,5
1590,1590,0.15212207556250007,41.0,5,5
1591,1591,0.15223531040625007,41.0,5,5
1592,1592,0.15234854525000008,41.0,5,5
1593,1593,0.15246178009375005,41.0,5,5
1594,1594,0.1525750149375001,41.0,5,5
1595,1595,0.15268824978125006,41.0,5,5
1596,1596,0.15280148462500007,41.0,5,5
1597,1597,0.15291471946875007,41.0,5,5
1598,1598,0.15302795431250008,41.0,5,5
1599,1599,0.15314118915625008,41.0,5,5
1600,1600,0.15325442400000006,41.0,5,5
1601,1601,0.1533676588437501,41.0,5,5
1602,1602,0.15348089368750006,41.0,5,5
1603,1603,0.15359412853125007,41.0,5,5
1604,1604,0.15370736337500007,41.0,5,5
1605,1605,0.15382059821875008,41.0,5,5
1606,1606,0.15393383306250008,41.0,5,5
1607,1607,0.15404706790625006,41.0,5,5
1608,1608,0.1541603027500001,41.0,5,5
1609,1609,0.15427353759375007,41.0,5,5
1610,1610,0.15438677243750007,41.0,5,5
1611,1611,0.15450000728125007,41.0,5,5
1612,1612,0.15461324212500005,41.0,5,5
1613,1613,0.15472647696875008,41.0,5,5
1614,1614,0.15483971181250006,41.0,5,5
1615,1615,0.1549529466562501,41.0,5,5
1616,1616,0.15506618150000007,41.0,5,5
1617,1617,0.15517941634375007,41.0,5,5
1618,1618,0.15529265118750007,41.0,5,5
1619,1619,0.15540588603125005,41.0,5,5
1620,1620,0.15551912087500008,41.0,5,5
1621,1621,0.15563235571875006,41.0,5,5
1622,1622,0.15574559056250006,41.0,5,5
1623,1623,0.15585882540625007,41.0,5,5
1624,1624,0.15597206025000007,41.0,5,5
1625,1625,0.15608529509375008,41.0,5,5
1626,1626,0.15619852993750005,41.0,5,5
1627,1627,0.15631176478125008,41.0,5,5
1628,1628,0.15642499962500006,41.0,5,5
1629,1629,0.15653823446875006,41.0,5,5
1630,1630,0.15665146931250007,41.0,5,5
1631,1631,0.15676470415625007,41.0,5,5
1632,1632,0.15687793900000008,41.0,5,5
1633,1633,0.15699117384375005,41.0,5,5
1634,1634,0.15710440868750009,41.0,5,5
1635,1635,0.15721764353125006,41.0,5,5
1636,1636,0.15733087837500007,41.0,5,5
1637,1637,0.15744411321875007,41.0,5,5
1638,1638,0.15755734806250007,41.0,5,5
1639,1639,0.15767058290625008,41.0,5,5
1640,1640,0.15778381775000005,41.0,5,5
1641,1641,0.1578970525937501,41.0,5,5
1642,1642,0.15801028743750006,41.0,5,5
1643,1643,0.15812352228125007,41.0,5,5
1644,1644,0.15823675712500007,41.0,5,5
1645,1645,0.15834999196875008,41.0,5,5
1646,1646,0.15846322681250008,41.0,5,5
1647,1647,0.15857646165625006,41.0,5,5
1648,1648,0.1586896965000001,41.0,5,5
1649,1649,0.15880293134375006,41.0,5,5
1650,1650,0.15891616618750007,41.0,5,5
1651,1651,0.15902940103125007,41.0,5,5
1652,1652,0.15914263587500008,41.0,5,5
1653,1653,0.15925587071875008,41.0,5,5
1654,1654,0.15936910556250006,42.0,5,5
1655,1655,0.1594823404062501,42.0,5,5
1656,1656,0.15959557525000007,42.0,5,5
1657,1657,0.15970881009375007,42.0,5,5
1658,1658,0.15982204493750007,42.0,5,5
1659,1659,0.15993527978125005,42.0,5,5
1660,1660,0.16004851462500008,42.0,5,5
1661,1661,0.16016174946875006,42.0,5,5
1662,1662,0.1602749843125001,42.0,5,5
1663,1663,0.16038821915625007,42.0,5,5
1664,1664,0.16050145400000007,42.0,5,5
1665,1665,0.16061468884375008,42.0,5,5
1666,1666,0.16072792368750005,42.0,5,5
1667,1667,0.16084115853125008,42.0,5,5
1668,1668,0.16095439337500006,42.0,5,5
1669,1669,0.1610676282187501,42.0,5,5
1670,1670,0.16118086306250007,42.0,5,5
1671,1671,0.16129409790625007,42.0,5,5
1672,1672,0.16140733275000008,42.0,5,5
1673,1673,0.16152056759375005,42.0,5,5
1674,1674,0.16163380243750008,42.0,5,5
1675,1675,0.16174703728125006,42.0,5,5
1676,1676,0.16186027212500007,42.0,5,5
1677,1677,0.16197350696875007,42.0,5,5
1678,1678,0.16208674181250007,42.0,5,5
1679,1679,0.16219997665625008,42.0,5,5
1680,1680,0.16231321150000005,42.0,5,5
1681,1681,0.16242644634375009,42.0,5,5
1682,1682,0.16253968118750006,42.0,5,5
1683,1683,0.16265291603125007,42.0,5,5
1684,1684,0.16276615087500007,42.0,5,5
1685,1685,0.16287938571875007,42.0,5,5
1686,1686,0.16299262056250008,42.0,5,5
1687,1687,0.16310585540625006,42.0,5,5
1688,1688,0.1632190902500001,42.0,5,5
1689,1689,0.16333232509375006,42.0,5,5
1690,1690,0.16344555993750007,42.0,5,5
1691,1691,0.16355879478125007,42.0,5,5
1692,1692,0.16367202962500008,42.0,5,5
1693,1693,0.16378526446875008,42.0,5,5
1694,1694,0.16389849931250006,42.0,5,5
1695,1695,0.1640117341562501,42.0,5,5
1696,1696,0.16412496900000006,42.0,5,5
1697,1697,0.16423820384375007,42.0,5,5
1698,1698,0.16435143868750007,42.0,5,5
1699,1699,0.16446467353125008,42.0,5,5
1700,1700,0.16457790837500008,42.0,5,5
1701,1701,0.16469114321875006,42.0,5,5
1702,1702,0.1648043780625001,42.0,5,5
1703,1703,0.16491761290625007,42.0,5,5
1704,1704,0.16503084775000007,42.0,5,5
1705,1705,0.16514408259375007,42.0,5,5
1706,1706,0.16525731743750008,42.0,5,5
1707,1707,0.16537055228125008,42.0,5,5
1708,1708,0.16548378712500006,42.0,5,5
1709,1709,0.1655970219687501,42.0,5,5
1710,1710,0.16571025681250007,42.0,5,5
1711,1711,0.16582349165625007,42.0,5,5
1712,1712,0.16593672650000008,42.0,5,5
1713,1713,0.16604996134375005,42.0,5,5
1714,1714,0.16616319618750008,42.0,5,5
1715,1715,0.16627643103125006,42.0,5,5
1716,1716,0.1663896658750001,42.0,5,5
1717,1717,0.16650290071875007,42.0,5,5
1718,1718,0.16661613556250007,42.0,5,5
1719,1719,0.16672937040625008,42.0,5,5
1720,1720,0.16684260525000005,42.0,5,5
1721,1721,0.16695584009375009,42.0,5,5
1722,1722,0.16706907493750006,42.0,5,5
1723,1723,0.16718230978125007,42.0,5,5
1724,1724,0.16729554462500007,42.0,5,5
1725,1725,0.16740877946875007,42.0,5,5
1726,1726,0.16752201431250008,42.0,5,5
1727,1727,0.16763524915625005,42.0,5,5
1728,1728,0.1677484840000001,42.0,5,5
1729,1729,0.16786171884375006,42.0,5,5
1730,1730,0.16797495368750007,42.0,5,5
1731,1731,0.16808818853125007,42.0,5,5
1732,1732,0.16820142337500008,42.0,5,5
1733,1733,0.16831465821875008,42.0,5,5
1734,1734,0.16842789306250006,42.0,5,5
1735,1735,0.1685411279062501,42.0,5,5
1736,1736,0.16865436275000006,42.0,5,5
1737,1737,0.16876759759375007,42.0,5,5
1738,1738,0.16888083243750007,42.0,5,5
1739,1739,0.16899406728125008,42.0,5,5
1740,1740,0.16910730212500008,42.0,5,5
1741,1741,0.16922053696875006,42.0,5,5
1742,1742,0.1693337718125001,42.0,5,5
1743,1743,0.16944700665625007,42.0,5,5
1744,1744,0.16956024150000007,42.0,5,5
1745,1745,0.16967347634375007,42.0,5,5
1746,1746,0.16978671118750008,42.0,5,5
1747,1747,0.16989994603125008,42.0,5,5
1748,1748,0.17001318087500006,42.0,5,5
1749,1749,0.1701264157187501,42.0,5,5
1750,1750,0.17023965056250007,42.0,5,5
1751,1751,0.17035288540625007,42.0,5,5
1752,1752,0.17046612025000007,42.0,5,5
1753,1753,0.17057935509375008,42.0,5,5
1754,1754,0.17069258993750008,42.0,5,5
1755,1755,0.17080582478125006,42.0,5,5
1756,1756,0.1709190596250001,42.0,5,5
1757,1757,0.17103229446875007,42.0,5,5
1758,1758,0.17114552931250007,42.0,5,5
1759,1759,0.17125876415625008,42.0,5,5
1760,1760,0.17137199900000008,42.0,5,5
1761,1761,0.17148523384375008,42.0,5,5
1762,1762,0.17159846868750006,42.0,5,5
1763,1763,0.1717117035312501,42.0,5,5
1764,1764,0.17182493837500007,42.0,5,5
1765,1765,0.17193817321875007,42.0,5,5
1766,1766,0.17205140806250008,42.0,5,5
1767,1767,0.17216464290625005,42.0,5,5
1768,1768,0.17227787775000009,42.0,5,5
1769,1769,0.17239111259375006,42.0,5,5
1770,1770,0.1725043474375001,42.0,5,5
1771,1771,0.17261758228125007,42.0,5,5
1772,1772,0.17273081712500007,42.0,5,5
1773,1773,0.17284405196875008,42.0,5,5
1774,1774,0.17295728681250006,42.0,5,5
1775,1775,0.1730705216562501,42.0,5,5
1776,1776,0.17318375650000006,42.0,5,5
1777,1777,0.17329699134375007,42.0,5,5
1778,1778,0.17341022618750007,42.0,5,5
1779,1779,0.17352346103125008,42.0,5,5
1780,1780,0.17363669587500008,42.0,5,5
1781,1781,0.17374993071875006,42.0,5,5
1782,1782,0.1738631655625001,42.0,5,5
1783,1783,0.17397640040625006,42.0,5,5
1784,1784,0.17408963525000007,42.0,5,5
1785,1785,0.17420287009375007,42.0,5,5
1786,1786,0.17431610493750008,42.0,5,5
1787,1787,0.17442933978125008,42.0,5,5
1788,1788,0.17454257462500006,42.0,5,5
1789,1789,0.1746558094687501,42.0,5,5
1790,1790,0.17476904431250007,42.0,5,5
1791,1791,0.17488227915625007,42.0,5,5
1792,1792,0.17499551400000007,42.0,5,5
1793,1793,0.17510874884375008,42.0,5,5
1794,1794,0.17522198368750008,42.0,5,5
1795,1795,0.17533521853125006,42.0,5,5
1796,1796,0.1754484533750001,42.0,5,5
1797,1797,0.17556168821875007,42.0,5,5
1798,1798,0.17567492306250007,42.0,5,5
1799,1799,0.17578815790625008,42.0,5,5
1800,1800,0.17590139275000008,42.0,5,5
1801,1801,0.17601462759375008,42.0,5,5
1802,1802,0.17612786243750006,42.0,5,5
1803,1803,0.1762410972812501,42.0,5,5
1804,1804,0.17635433212500007,42.0,5,5
1805,1805,0.17646756696875007,42.0,5,5
1806,1806,0.17658080181250008,42.0,5,5
1807,1807,0.17669403665625008,42.0,5,5
1808,1808,0.17680727150000008,42.0,5,5
1809,1809,0.17692050634375006,42.0,5,5
1810,1810,0.1770337411875001,42.0,5,5
1811,1811,0.17714697603125007,42.0,5,5
1812,1812,0.17726021087500007,42.0,5,5
1813,1813,0.17737344571875008,42.0,5,5
1814,1814,0.17748668056250005,42.0,5,5
1815,1815,0.1775999154062501,42.0,5,5
1816,1816,0.17771315025000006,42.0,5,5
1817,1817,0.1778263850937501,42.0,5,5
1818,1818,0.17793961993750007,42.0,5,5
1819,1819,0.17805285478125008,42.0,5,5
1820,1820,0.17816608962500008,42.0,5,5
1821,1821,0.17827932446875006,42.0,5,5
1822,1822,0.1783925593125001,42.0,5,5
1823,1823,0.17850579415625006,42.0,5,5
1824,1824,0.17861902900000007,42.0,5,5
1825,1825,0.17873226384375007,42.0,5,5
1826,1826,0.17884549868750008,42.0,5,5
1827,1827,0.17895873353125008,42.0,5,5
1828,1828,0.17907196837500006,42.0,5,5
1829,1829,0.1791852032187501,42.0,5,5
1830,1830,0.17929843806250007,42.0,5,5
1831,1831,0.17941167290625007,42.0,5,5
1832,1832,0.17952490775000007,42.0,5,5
1833,1833,0.17963814259375008,42.0,5,5
1834,1834,0.17975137743750008,42.0,5,5
1835,1835,0.17986461228125006,42.0,5,5
1836,1836,0.1799778471250001,42.0,5,5
1837,1837,0.18009108196875007,42.0,5,5
1838,1838,0.18020431681250007,42.0,5,5
1839,1839,0.18031755165625007,42.0,5,5
1840,1840,0.18043078650000008,42.0,5,5
1841,1841,0.18054402134375008,42.0,5,5
1842,1842,0.18065725618750006,42.0,5,5
1843,1843,0.1807704910312501,42.0,5,5
1844,1844,0.18088372587500007,42.0,5,5
1845,1845,0.18099696071875007,42.0,5,5
1846,1846,0.18111019556250008,42.0,5,5
1847,1847,0.18122343040625008,42.0,5,5
1848,1848,0.18133666525000008,42.0,5,5
1849,1849,0.18144990009375006,42.0,5,5
1850,1850,0.1815631349375001,42.0,5,5
1851,1851,0.18167636978125007,42.0,5,5
1852,1852,0.18178960462500007,42.0,5,5
1853,1853,0.18190283946875008,42.0,5,5
1854,1854,0.18201607431250008,42.0,5,5
1855,1855,0.18212930915625009,42.0,5,5
1856,1856,0.18224254400000006,42.0,5,5
1857,1857,0.1823557788437501,42.0,5,5
1858,1858,0.18246901368750007,42.0,5,5
1859,1859,0.18258224853125007,42.0,5,5
1860,1860,0.18269548337500008,42.0,5,5
1861,1861,0.18280871821875008,42.0,5,5
1862,1862,0.1829219530625001,42.0,5,5
1863,1863,0.18303518790625006,42.0,5,5
1864,1864,0.1831484227500001,42.0,5,5
1865,1865,0.18326165759375007,42.0,5,5
1866,1866,0.18337489243750008,42.0,5,5
1867,1867,0.18348812728125008,42.0,5,5
1868,1868,0.18360136212500006,42.0,5,5
1869,1869,0.1837145969687501,42.0,5,5
1870,1870,0.18382783181250006,42.0,5,5
1871,1871,0.1839410666562501,42.0,5,5
1872,1872,0.18405430150000007,42.0,5,5
1873,1873,0.18416753634375008,42.0,5,5
1874,1874,0.18428077118750008,42.0,5,5
1875,1875,0.18439400603125006,42.0,5,5
1876,1876,0.1845072408750001,42.0,5,5
1877,1877,0.18462047571875007,42.0,5,5
1878,1878,0.18473371056250007,42.0,5,5
1879,1879,0.18484694540625007,42.0,5,5
1880,1880,0.18496018025000008,42.0,5,5
1881,1881,0.18507341509375008,42.0,5,5
1882,1882,0.18518664993750006,42.0,5,5
1883,1883,0.1852998847812501,42.0,5,5
1884,1884,0.18541311962500007,42.0,5,5
1885,1885,0.18552635446875007,42.0,5,5
1886,1886,0.18563958931250008,42.0,5,5
1887,1887,0.18575282415625008,42.0,5,5
1888,1888,0.18586605900000008,42.0,5,5
1889,1889,0.18597929384375006,42.0,5,5
1890,1890,0.1860925286875001,42.0,5,5
1891,1891,0.18620576353125007,42.0,5,5
1892,1892,0.18631899837500007,42.0,5,5
1893,1893,0.18643223321875008,42.0,5,5
1894,1894,0.18654546806250008,42.0,5,5
1895,1895,0.18665870290625008,42.0,5,5
1896,1896,0.18677193775000006,42.0,5,5
1897,1897,0.1868851725937501,42.0,5,5
1898,1898,0.18699840743750007,42.0,5,5
1899,1899,0.18711164228125007,42.0,5,5
1900,1900,0.18722487712500008,42.0,5,5
1901,1901,0.18733811196875008,42.0,5,5
1902,1902,0.18745134681250009,42.0,5,5
1903,1903,0.18756458165625006,42.0,5,5
1904,1904,0.1876778165000001,42.0,5,5
1905,1905,0.18779105134375007,42.0,5,5
1906,1906,0.18790428618750007,42.0,5,5
1907,1907,0.18801752103125008,42.0,5,5
1908,1908,0.18813075587500008,42.0,5,5
1909,1909,0.1882439907187501,42.0,5,5
1910,1910,0.18835722556250006,42.0,5,5
1911,1911,0.1884704604062501,42.0,5,5
1912,1912,0.18858369525000007,42.0,5,5
1913,1913,0.18869693009375008,42.0,5,5
1914,1914,0.18881016493750008,42.0,5,5
1915,1915,0.18892339978125006,42.0,5,5
1916,1916,0.1890366346250001,42.0,5,5
1917,1917,0.18914986946875006,42.0,5,5
1918,1918,0.1892631043125001,42.0,5,5
1919,1919,0.18937633915625007,42.0,5,5
1920,1920,0.18948957400000008,42.0,5,5
1921,1921,0.18960280884375008,42.0,5,5
1922,1922,0.18971604368750006,42.0,5,5
1923,1923,0.1898292785312501,42.0,5,5
1924,1924,0.18994251337500007,42.0,5,5
1925,1925,0.1900557482187501,42.0,5,5
1926,1926,0.19016898306250007,42.0,5,5
1927,1927,0.19028221790625008,42.0,5,5
1928,1928,0.19039545275000008,42.0,5,5
1929,1929,0.19050868759375006,42.0,5,5
1930,1930,0.1906219224375001,42.0,5,5
1931,1931,0.19073515728125007,42.0,5,5
1932,1932,0.19084839212500007,42.0,5,5
1933,1933,0.19096162696875008,42.0,5,5
1934,1934,0.19107486181250008,42.0,5,5
1935,1935,0.19118809665625008,42.0,5,5
1936,1936,0.19130133150000006,42.0,5,5
1937,1937,0.1914145663437501,42.0,5,5
1938,1938,0.19152780118750007,42.0,5,5
1939,1939,0.19164103603125007,42.0,5,5
1940,1940,0.19175427087500008,42.0,5,5
1941,1941,0.19186750571875008,42.0,5,5
1942,1942,0.19198074056250009,42.0,5,5
1943,1943,0.19209397540625006,42.0,5,5
1944,1944,0.1922072102500001,42.0,5,5
1945,1945,0.19232044509375007,42.0,5,5
1946,1946,0.19243367993750007,42.0,5,5
1947,1947,0.19254691478125008,42.0,5,5
1948,1948,0.19266014962500008,42.0,5,5
1949,1949,0.1927733844687501,42.0,5,5
1950,1950,0.19288661931250006,42.0,5,5
1951,1951,0.1929998541562501,42.0,5,5
1952,1952,0.19311308900000007,42.0,5,5
1953,1953,0.19322632384375008,42.0,5,5
1954,1954,0.19333955868750008,42.0,5,5
1955,1955,0.19345279353125008,42.0,5,5
1956,1956,0.1935660283750001,42.0,5,5
1957,1957,0.19367926321875006,42.0,5,5
1958,1958,0.1937924980625001,42.0,5,5
1959,1959,0.19390573290625007,42.0,5,5
1960,1960,0.19401896775000008,42.0,5,5
1961,1961,0.19413220259375008,42.0,5,5
1962,1962,0.19424543743750008,42.0,5,5
1963,1963,0.1943586722812501,42.0,5,5
1964,1964,0.19447190712500007,42.0,5,5
1965,1965,0.1945851419687501,42.0,5,5
1966,1966,0.19469837681250007,42.0,5,5
1967,1967,0.19481161165625008,42.0,5,5
1968,1968,0.19492484650000008,42.0,5,5
1969,1969,0.19503808134375006,42.0,5,5
1970,1970,0.1951513161875001,42.0,5,5
1971,1971,0.19526455103125007,42.0,5,5
1972,1972,0.1953777858750001,43.0,5,5
1973,1973,0.19549102071875007,43.0,5,5
1974,1974,0.19560425556250008,43.0,5,5
1975,1975,0.19571749040625008,43.0,5,5
1976,1976,0.19583072525000006,43.0,5,5
1977,1977,0.1959439600937501,43.0,5,5
1978,1978,0.19605719493750007,43.0,5,5
1979,1979,0.19617042978125007,43.0,5,5
1980,1980,0.19628366462500008,43.0,5,5
1981,1981,0.19639689946875008,43.0,5,5
1982,1982,0.19651013431250008,43.0,5,5
1983,1983,0.19662336915625006,43.0,5,5
1984,1984,0.1967366040000001,43.0,5,5
1985,1985,0.19684983884375007,43.0,5,5
1986,1986,0.19696307368750007,43.0,5,5
1987,1987,0.19707630853125008,43.0,5,5
1988,1988,0.19718954337500008,43.0,5,5
1989,1989,0.19730277821875009,43.0,5,5
1990,1990,0.19741601306250006,44.0,5,5
1991,1991,0.1975292479062501,44.0,5,5
1992,1992,0.19764248275000007,44.0,5,5
1993,1993,0.19775571759375007,44.0,5,5
1994,1994,0.19786895243750008,44.0,5,5
1995,1995,0.19798218728125008,44.0,5,5
1996,1996,0.1980954221250001,44.0,5,5
1997,1997,0.19820865696875006,44.0,5,5
1998,1998,0.1983218918125001,44.0,5,5
1999,1999,0.19843512665625007,44.0,5,5
2000,2000,0.19854836150000008,44.0,5,5
2001,2001,0.19866159634375008,44.0,5,5
2002,2002,0.19877483118750008,44.0,5,5
2003,2003,0.1988880660312501,44.0,5,5
2004,2004,0.19900130087500006,44.0,5,5
2005,2005,0.1991145357187501,44.0,5,5
2006,2006,0.19922777056250007,44.0,5,5
2007,2007,0.19934100540625008,44.0,5,5
2008,2008,0.19945424025000008,44.0,5,5
2009,2009,0.19956747509375009,44.0,5,5
2010,2010,0.1996807099375001,44.0,5,5
2011,2011,0.19979394478125007,44.0,5,5
2012,2012,0.1999071796250001,44.0,5,5
2013,2013,0.20002041446875007,44.0,5,5
2014,2014,0.20013364931250008,44.0,5,5
2015,2015,0.20024688415625008,44.0,5,5
2016,2016,0.2003601190000001,44.0,5,5
2017,2017,0.2004733538437501,44.0,5,5
2018,2018,0.20058658868750007,44.0,5,5
2019,2019,0.2006998235312501,44.0,5,5
2020,2020,0.20081305837500008,44.0,5,5
2021,2021,0.20092629321875008,44.0,5,5
2022,2022,0.20103952806250008,44.0,5,5
2023,2023,0.20115276290625006,44.0,5,5
2024,2024,0.2012659977500001,44.0,5,5
2025,2025,0.20137923259375007,44.0,5,5
2026,2026,0.2014924674375001,44.0,5,5
2027,2027,0.20160570228125008,44.0,5,5
2028,2028,0.20171893712500008,44.0,5,5
2029,2029,0.20183217196875008,44.0,5,5
2030,2030,0.20194540681250006,44.0,5,5
2031,2031,0.2020586416562501,44.0,5,5
2032,2032,0.20217187650000007,44.0,5,5
2033,2033,0.20228511134375007,44.0,5,5
2034,2034,0.20239834618750008,44.0,5,5
2035,2035,0.20251158103125008,44.0,5,5
2036,2036,0.20262481587500009,44.0,5,5
2037,2037,0.20273805071875006,44.0,5,5
2038,2038,0.2028512855625001,44.0,5,5
2039,2039,0.20296452040625007,45.0,5,5
2040,2040,0.20307775525000007,45.0,5,5
2041,2041,0.20319099009375008,45.0,5,5
2042,2042,0.20330422493750008,45.0,5,5
2043,2043,0.2034174597812501,45.0,5,5
2044,2044,0.20353069462500006,45.0,5,5
2045,2045,0.2036439294687501,45.0,5,5
2046,2046,0.20375716431250007,45.0,5,5
2047,2047,0.20387039915625008,45.0,5,5
2048,2048,0.20398363400000008,45.0,5,5
2049,2049,0.20416772664208993,45.0,5,5
2050,2050,0.20435181928417978,45.0,5,5
2051,2051,0.2045359119262696,45.0,5,5
2052,2052,0.20472000456835945,45.0,5,5
2053,2053,0.2049040972104493,45.0,5,5
2054,2054,0.20508818985253915,45.0,5,5
2055,2055,0.20527228249462898,45.0,5,5
2056,2056,0.20545637513671883,45.0,5,5
2057,2057,0.20564046777880868,45.0,5,5
2058,2058,0.20582456042089853,45.0,5,5
2059,2059,0.20600865306298835,45.0,5,5
2060,2060,0.2061927457050782,45.0,5,5
2061,2061,0.20637683834716805,45.0,5,5
2062,2062,0.2065609309892579,45.0,5,5
2063,2063,0.20674502363134772,45.0,5,5
2064,2064,0.20692911627343757,45.0,5,5
2065,2065,0.20711320891552742,46.0,5,5
2066,2066,0.20729730155761728,46.0,5,5
2067,2067,0.2074813941997071,46.0,5,5
2068,2068,0.20766548684179695,46.0,5,5
2069,2069,0.2078495794838868,46.0,5,5
2070,2070,0.20803367212597665,46.0,5,5
2071,2071,0.2082177647680665,46.0,5,5
2072,2072,0.20840185741015632,46.0,5,5
2073,2073,0.20858595005224617,46.0,5,5
