,Iteration,Time,Fitness,Restarts,max_iters,current_restart
70,70,0.05789210799999722,55.0,1,8192,0
71,71,0.057962902999999955,55.0,1,8192,0
72,72,0.058032984000000454,55.0,1,8192,0
73,73,0.0581058849999998,55.0,1,8192,0
74,74,0.058175145999999955,55.0,1,8192,0
75,75,0.058243875999998806,55.0,1,8192,0
76,76,0.05830957699999928,55.0,1,8192,0
77,77,0.05837486999999797,55.0,1,8192,0
78,78,0.05844282199999995,55.0,1,8192,0
79,79,0.05851145499999788,55.0,1,8192,0
80,80,0.05858010200000052,55.0,1,8192,0
81,81,0.05864895699999906,55.0,1,8192,0
82,82,0.05871693299999947,55.0,1,8192,0
83,83,0.05878305399999917,55.0,1,8192,0
84,84,0.05886937600000053,55.0,1,8192,0
85,85,0.05899195099999943,55.0,1,8192,0
86,86,0.05910422299999851,55.0,1,8192,0
87,87,0.059217171000000235,55.0,1,8192,0
88,88,0.05934269799999825,55.0,1,8192,0
89,89,0.05947781799999774,55.0,1,8192,0
90,90,0.05959240099999974,55.0,1,8192,0
91,91,0.059708446999998444,55.0,1,8192,0
92,92,0.05983714799999973,55.0,1,8192,0
93,93,0.059948293999998015,55.0,1,8192,0
94,94,0.0600695800000004,55.0,1,8192,0
95,95,0.06018186999999742,55.0,1,8192,0
96,96,0.06029752199999905,55.0,1,8192,0
97,97,0.06042007699999985,55.0,1,8192,0
98,98,0.060530311999997366,55.0,1,8192,0
99,99,0.060646616999999736,55.0,1,8192,0
100,100,0.06076283399999838,55.0,1,8192,0
101,101,0.06091724499999884,55.0,1,8192,0
102,102,0.061099460999997746,55.0,1,8192,0
103,103,0.061248542999997824,55.0,1,8192,0
104,104,0.0613843420000002,55.0,1,8192,0
105,105,0.061504959000000525,55.0,1,8192,0
106,106,0.06166021900000018,55.0,1,8192,0
107,107,0.061758170999997475,55.0,1,8192,0
108,108,0.06185956799999914,55.0,1,8192,0
109,109,0.06197491200000016,55.0,1,8192,0
110,110,0.06205417900000043,55.0,1,8192,0
111,111,0.062128788999999074,55.0,1,8192,0
112,112,0.062199793999997866,55.0,1,8192,0
113,113,0.06227256200000042,55.0,1,8192,0
114,114,0.06234604599999827,55.0,1,8192,0
115,115,0.06241901799999994,55.0,1,8192,0
116,116,0.06248811499999718,55.0,1,8192,0
117,117,0.0625574499999999,55.0,1,8192,0
118,118,0.06262632400000001,55.0,1,8192,0
119,119,0.06269858199999945,55.0,1,8192,0
120,120,0.06277032099999857,55.0,1,8192,0
121,121,0.062839812,55.0,1,8192,0
122,122,0.06291251100000039,55.0,1,8192,0
123,123,0.06299083899999758,55.0,1,8192,0
124,124,0.063105371999999,55.0,1,8192,0
125,125,0.06320281700000052,55.0,1,8192,0
126,126,0.06327829299999976,55.0,1,8192,0
127,127,0.06335580999999735,55.0,1,8192,0
128,128,0.06343245799999764,55.0,1,8192,0
129,129,0.07299092299999899,55.0,1,8192,0
130,130,0.07308600300000023,55.0,1,8192,0
131,131,0.0732090559999996,55.0,1,8192,0
132,132,0.07332534399999702,55.0,1,8192,0
133,133,0.07342604799999819,55.0,1,8192,0
134,134,0.07352275099999872,55.0,1,8192,0
135,135,0.07360184099999856,55.0,1,8192,0
136,136,0.07367430399999719,55.0,1,8192,0
137,137,0.07374544500000013,55.0,1,8192,0
138,138,0.07381971699999923,55.0,1,8192,0
139,139,0.07389457000000021,55.0,1,8192,0
140,140,0.0739663919999991,55.0,1,8192,0
141,141,0.07403644000000043,55.0,1,8192,0
142,142,0.07410614299999807,55.0,1,8192,0
143,143,0.07417604799999822,55.0,1,8192,0
144,144,0.07424568399999742,55.0,1,8192,0
145,145,0.07431550899999806,55.0,1,8192,0
146,146,0.0743892389999985,55.0,1,8192,0
147,147,0.07446306199999952,55.0,1,8192,0
148,148,0.07453758199999783,55.0,1,8192,0
149,149,0.07461363799999887,55.0,1,8192,0
150,150,0.0746879079999978,55.0,1,8192,0
151,151,0.07475909699999761,55.0,1,8192,0
152,152,0.07485761799999935,55.0,1,8192,0
153,153,0.07493530500000034,55.0,1,8192,0
154,154,0.07500657900000007,55.0,1,8192,0
155,155,0.07508135599999832,55.0,1,8192,0
156,156,0.07515619999999856,55.0,1,8192,0
157,157,0.07545508799999823,55.0,1,8192,0
158,158,0.07559526699999708,55.0,1,8192,0
159,159,0.0757175179999976,55.0,1,8192,0
160,160,0.07590436799999978,55.0,1,8192,0
161,161,0.07605975099999895,55.0,1,8192,0
162,162,0.07621342299999867,55.0,1,8192,0
163,163,0.07635286500000049,55.0,1,8192,0
164,164,0.07644868699999918,55.0,1,8192,0
165,165,0.076531825,55.0,1,8192,0
166,166,0.07660787599999708,55.0,1,8192,0
167,167,0.07668585899999769,55.0,1,8192,0
168,168,0.07676304700000003,55.0,1,8192,0
169,169,0.07683942099999896,55.0,1,8192,0
170,170,0.07691578999999749,55.0,1,8192,0
171,171,0.07699221899999742,55.0,1,8192,0
172,172,0.07706688200000045,55.0,1,8192,0
173,173,0.07714440999999894,55.0,1,8192,0
174,174,0.07722232099999715,55.0,1,8192,0
175,175,0.07729964700000025,55.0,1,8192,0
176,176,0.0773760320000001,55.0,1,8192,0
177,177,0.07745065099999948,55.0,1,8192,0
178,178,0.07752499799999768,55.0,1,8192,0
179,179,0.07760199599999851,55.0,1,8192,0
180,180,0.07767927399999763,55.0,1,8192,0
181,181,0.07775168199999882,55.0,1,8192,0
182,182,0.0778826749999979,55.0,1,8192,0
183,183,0.07804319799999959,55.0,1,8192,0
184,184,0.07818287499999954,55.0,1,8192,0
185,185,0.07830993399999997,55.0,1,8192,0
186,186,0.07843699799999726,55.0,1,8192,0
187,187,0.07855262799999707,55.0,1,8192,0
188,188,0.07863665799999708,55.0,1,8192,0
189,189,0.07871283199999723,55.0,1,8192,0
190,190,0.078790154,55.0,1,8192,0
191,191,0.07886713499999942,55.0,1,8192,0
192,192,0.0789451139999997,55.0,1,8192,0
193,193,0.07901937899999822,55.0,1,8192,0
194,194,0.07909391599999793,55.0,1,8192,0
195,195,0.07917907499999899,55.0,1,8192,0
196,196,0.07931845299999907,55.0,1,8192,0
197,197,0.07944868999999954,55.0,1,8192,0
198,198,0.0795375749999998,55.0,1,8192,0
199,199,0.07961454899999865,55.0,1,8192,0
200,200,0.07969296899999989,55.0,1,8192,0
201,201,0.07977120700000029,55.0,1,8192,0
202,202,0.07985060200000049,55.0,1,8192,0
203,203,0.07992977400000001,55.0,1,8192,0
204,204,0.08000543799999704,55.0,1,8192,0
205,205,0.08008074099999973,55.0,1,8192,0
206,206,0.08015985599999809,55.0,1,8192,0
207,207,0.08023830999999859,55.0,1,8192,0
208,208,0.08031445399999981,55.0,1,8192,0
209,209,0.08039054199999995,55.0,1,8192,0
210,210,0.0804659249999986,55.0,1,8192,0
211,211,0.08054431699999753,55.0,1,8192,0
212,212,0.08063120799999979,55.0,1,8192,0
213,213,0.08074048499999975,55.0,1,8192,0
214,214,0.08082257499999912,55.0,1,8192,0
215,215,0.08090352600000017,55.0,1,8192,0
216,216,0.08098335999999762,55.0,1,8192,0
217,217,0.08106213699999998,55.0,1,8192,0
218,218,0.08113729999999819,55.0,1,8192,0
219,219,0.08121515199999862,55.0,1,8192,0
220,220,0.08129368499999856,55.0,1,8192,0
221,221,0.0813719899999974,55.0,1,8192,0
222,222,0.08145007899999968,55.0,1,8192,0
223,223,0.08152795099999821,55.0,1,8192,0
224,224,0.0816054099999981,55.0,1,8192,0
225,225,0.08168104499999984,55.0,1,8192,0
226,226,0.08175950699999746,55.0,1,8192,0
227,227,0.08183803599999706,55.0,1,8192,0
228,228,0.08191630800000027,55.0,1,8192,0
229,229,0.08199356599999774,55.0,1,8192,0
230,230,0.08206741199999712,55.0,1,8192,0
231,231,0.0821452899999997,55.0,1,8192,0
232,232,0.08221990099999843,55.0,1,8192,0
233,233,0.08229876000000047,55.0,1,8192,0
234,234,0.0824251719999971,55.0,1,8192,0
235,235,0.08260149399999861,55.0,1,8192,0
236,236,0.08278772499999931,55.0,1,8192,0
237,237,0.08289032799999774,55.0,1,8192,0
238,238,0.0829756049999979,55.0,1,8192,0
239,239,0.08306017499999996,55.0,1,8192,0
240,240,0.08314142000000047,55.0,1,8192,0
241,241,0.08327018800000019,55.0,1,8192,0
242,242,0.08339286500000043,55.0,1,8192,0
243,243,0.08348235299999729,55.0,1,8192,0
244,244,0.08356904000000043,55.0,1,8192,0
245,245,0.08365350599999744,55.0,1,8192,0
246,246,0.08373634299999821,55.0,1,8192,0
247,247,0.0838148849999989,55.0,1,8192,0
248,248,0.08389529799999806,55.0,1,8192,0
249,249,0.08397592000000031,55.0,1,8192,0
250,250,0.08405638500000023,55.0,1,8192,0
251,251,0.08413718699999961,55.0,1,8192,0
252,252,0.08421698999999805,55.0,1,8192,0
253,253,0.08433627899999863,55.0,1,8192,0
254,254,0.0844203919999984,55.0,1,8192,0
255,255,0.08450185899999951,55.0,1,8192,0
256,256,0.08458009799999999,55.0,1,8192,0
257,257,0.09313819299999793,55.0,1,8192,0
258,258,0.09326992099999742,55.0,1,8192,0
259,259,0.09336791499999819,55.0,1,8192,0
260,260,0.0934585289999994,55.0,1,8192,0
261,261,0.09354541699999785,55.0,1,8192,0
262,262,0.09362717599999826,55.0,1,8192,0
263,263,0.09370643099999754,55.0,1,8192,0
264,264,0.09378898800000002,55.0,1,8192,0
265,265,0.09386799199999984,55.0,1,8192,0
266,266,0.09394937499999756,55.0,1,8192,0
267,267,0.09403105399999845,55.0,1,8192,0
268,268,0.094112685999999,55.0,1,8192,0
269,269,0.09424116499999968,55.0,1,8192,0
270,270,0.09437266099999775,55.0,1,8192,0
271,271,0.09446625899999717,55.0,1,8192,0
272,272,0.09457637099999872,55.0,1,8192,0
273,273,0.0946662649999972,55.0,1,8192,0
274,274,0.09474889499999861,55.0,1,8192,0
275,275,0.09483539599999702,55.0,1,8192,0
276,276,0.09491933199999991,55.0,1,8192,0
277,277,0.09500353600000011,55.0,1,8192,0
278,278,0.09508542799999731,55.0,1,8192,0
279,279,0.09516977199999843,55.0,1,8192,0
280,280,0.09525254599999755,55.0,1,8192,0
281,281,0.0953312079999975,55.0,1,8192,0
282,282,0.0954128319999974,55.0,1,8192,0
283,283,0.09549142399999866,55.0,1,8192,0
284,284,0.09557351199999786,55.0,1,8192,0
285,285,0.09565398499999844,55.0,1,8192,0
286,286,0.09573687900000039,55.0,1,8192,0
287,287,0.09581978800000002,55.0,1,8192,0
288,288,0.09589907899999872,55.0,1,8192,0
289,289,0.09598221999999978,55.0,1,8192,0
290,290,0.09606481099999797,55.0,1,8192,0
291,291,0.09614824099999808,55.0,1,8192,0
292,292,0.09627378399999742,55.0,1,8192,0
293,293,0.09636415800000009,55.0,1,8192,0
294,294,0.09644838399999855,55.0,1,8192,0
295,295,0.09652917499999702,55.0,1,8192,0
296,296,0.09661251100000001,55.0,1,8192,0
297,297,0.09669314799999995,55.0,1,8192,0
298,298,0.09677633399999763,55.0,1,8192,0
299,299,0.09685602899999779,55.0,1,8192,0
300,300,0.09693945699999773,55.0,1,8192,0
301,301,0.09701841100000053,55.0,1,8192,0
302,302,0.09709743099999812,55.0,1,8192,0
303,303,0.09717752899999965,55.0,1,8192,0
304,304,0.09726015699999735,55.0,1,8192,0
305,305,0.09734262499999957,55.0,1,8192,0
306,306,0.0974227199999973,55.0,1,8192,0
307,307,0.09750550899999766,55.0,1,8192,0
308,308,0.09758556999999968,55.0,1,8192,0
309,309,0.0976657519999975,55.0,1,8192,0
310,310,0.09775257299999751,55.0,1,8192,0
311,311,0.09783477399999896,55.0,1,8192,0
312,312,0.09791844799999794,55.0,1,8192,0
313,313,0.09800250600000027,55.0,1,8192,0
314,314,0.0980866099999993,55.0,1,8192,0
315,315,0.09817108200000035,55.0,1,8192,0
316,316,0.09825492399999902,55.0,1,8192,0
317,317,0.09834899699999866,55.0,1,8192,0
318,318,0.098435104,55.0,1,8192,0
319,319,0.09861106399999997,55.0,1,8192,0
320,320,0.09874564999999791,55.0,1,8192,0
321,321,0.0988451149999996,55.0,1,8192,0
322,322,0.09893822399999763,55.0,1,8192,0
323,323,0.09902449999999874,55.0,1,8192,0
324,324,0.09911152099999754,55.0,1,8192,0
325,325,0.0991955279999992,55.0,1,8192,0
326,326,0.09927817499999847,55.0,1,8192,0
327,327,0.09936302899999916,55.0,1,8192,0
328,328,0.09944827400000023,55.0,1,8192,0
329,329,0.0995301099999999,55.0,1,8192,0
330,330,0.09961207899999991,55.0,1,8192,0
331,331,0.09969330599999893,55.0,1,8192,0
332,332,0.09977374600000033,55.0,1,8192,0
333,333,0.09985703199999918,55.0,1,8192,0
334,334,0.09993746399999992,55.0,1,8192,0
335,335,0.10002625299999934,55.0,1,8192,0
336,336,0.10018263099999913,55.0,1,8192,0
337,337,0.10034242699999751,55.0,1,8192,0
338,338,0.10050191999999925,55.0,1,8192,0
339,339,0.10066908199999958,55.0,1,8192,0
340,340,0.10083923799999894,55.0,1,8192,0
341,341,0.1010043869999997,55.0,1,8192,0
342,342,0.10116770099999783,55.0,1,8192,0
343,343,0.10132902299999813,55.0,1,8192,0
344,344,0.10152906499999759,55.0,1,8192,0
345,345,0.10163646799999881,55.0,1,8192,0
346,346,0.10174230499999837,55.0,1,8192,0
347,347,0.10183519299999944,55.0,1,8192,0
348,348,0.10192245,55.0,1,8192,0
349,349,0.10200780099999918,55.0,1,8192,0
350,350,0.10209616699999913,55.0,1,8192,0
351,351,0.10218326399999711,55.0,1,8192,0
352,352,0.10226977599999998,55.0,1,8192,0
353,353,0.10235751099999746,55.0,1,8192,0
354,354,0.10244203199999902,55.0,1,8192,0
355,355,0.10253512199999903,55.0,1,8192,0
356,356,0.10263498799999837,55.0,1,8192,0
357,357,0.10272326599999815,55.0,1,8192,0
358,358,0.10285687400000043,55.0,1,8192,0
359,359,0.10299171999999857,55.0,1,8192,0
360,360,0.10313807999999725,55.0,1,8192,0
361,361,0.10330033400000005,55.0,1,8192,0
362,362,0.10346593099999879,55.0,1,8192,0
363,363,0.10363151600000009,55.0,1,8192,0
364,364,0.1037881609999971,55.0,1,8192,0
365,365,0.10395683899999852,55.0,1,8192,0
366,366,0.10411882400000039,55.0,1,8192,0
367,367,0.10428280400000034,55.0,1,8192,0
368,368,0.10444448199999812,55.0,1,8192,0
369,369,0.10459754699999735,55.0,1,8192,0
370,370,0.10470613999999756,55.0,1,8192,0
371,371,0.1048402789999976,55.0,1,8192,0
372,372,0.10494113599999721,55.0,1,8192,0
373,373,0.10502915000000002,55.0,1,8192,0
374,374,0.10511802899999978,55.0,1,8192,0
375,375,0.10523473099999947,55.0,1,8192,0
376,376,0.10532676899999771,55.0,1,8192,0
377,377,0.10541317499999892,55.0,1,8192,0
378,378,0.10550318299999972,55.0,1,8192,0
379,379,0.10558941699999735,55.0,1,8192,0
380,380,0.10567419499999886,55.0,1,8192,0
381,381,0.10575946299999828,55.0,1,8192,0
382,382,0.10584908499999912,55.0,1,8192,0
383,383,0.10593731599999856,55.0,1,8192,0
384,384,0.10602460299999805,55.0,1,8192,0
385,385,0.10611247099999943,55.0,1,8192,0
386,386,0.10619715800000051,55.0,1,8192,0
387,387,0.10636960799999784,55.0,1,8192,0
388,388,0.10655685799999759,55.0,1,8192,0
389,389,0.10668311099999883,55.0,1,8192,0
390,390,0.10690513399999801,55.0,1,8192,0
391,391,0.10703325399999741,55.0,1,8192,0
392,392,0.10717552299999866,55.0,1,8192,0
393,393,0.10727667999999824,55.0,1,8192,0
394,394,0.10736945300000045,55.0,1,8192,0
395,395,0.10749727900000039,55.0,1,8192,0
396,396,0.10760066099999932,55.0,1,8192,0
397,397,0.1076922929999995,55.0,1,8192,0
398,398,0.10778267399999919,55.0,1,8192,0
399,399,0.1078764079999992,55.0,1,8192,0
400,400,0.10796608599999757,55.0,1,8192,0
401,401,0.10805500399999701,55.0,1,8192,0
402,402,0.10814026899999973,55.0,1,8192,0
403,403,0.10822867599999952,55.0,1,8192,0
404,404,0.10831730199999967,55.0,1,8192,0
405,405,0.10840294199999789,55.0,1,8192,0
406,406,0.10849712799999978,55.0,1,8192,0
407,407,0.10858512299999745,55.0,1,8192,0
408,408,0.10867195999999879,55.0,1,8192,0
409,409,0.10876092499999856,55.0,1,8192,0
410,410,0.1088462899999989,55.0,1,8192,0
411,411,0.10893334400000043,55.0,1,8192,0
412,412,0.109034347999998,55.0,1,8192,0
413,413,0.1091662059999976,55.0,1,8192,0
414,414,0.10925700599999999,55.0,1,8192,0
415,415,0.11202515499999777,55.0,1,8192,0
416,416,0.11219399599999846,55.0,1,8192,0
417,417,0.11229531999999764,55.0,1,8192,0
418,418,0.11238821499999929,55.0,1,8192,0
419,419,0.11247907799999979,55.0,1,8192,0
420,420,0.11257186299999944,55.0,1,8192,0
421,421,0.11266485599999854,55.0,1,8192,0
422,422,0.11275338699999793,55.0,1,8192,0
423,423,0.11291813899999781,55.0,1,8192,0
424,424,0.11307970699999714,55.0,1,8192,0
425,425,0.1132403360000005,55.0,1,8192,0
426,426,0.1133520639999972,55.0,1,8192,0
427,427,0.11351322299999822,55.0,1,8192,0
428,428,0.11368106499999797,55.0,1,8192,0
429,429,0.11385896399999851,55.0,1,8192,0
430,430,0.11407901099999762,55.0,1,8192,0
431,431,0.11427378099999785,55.0,1,8192,0
432,432,0.11452334999999891,55.0,1,8192,0
433,433,0.11475240499999728,55.0,1,8192,0
434,434,0.11498358299999722,55.0,1,8192,0
435,435,0.11523297699999802,55.0,1,8192,0
436,436,0.11550591199999971,55.0,1,8192,0
437,437,0.11575845699999832,55.0,1,8192,0
438,438,0.11600156999999811,55.0,1,8192,0
439,439,0.11618780399999906,55.0,1,8192,0
440,440,0.11638101899999853,55.0,1,8192,0
441,441,0.116554249,55.0,1,8192,0
442,442,0.1167151949999976,55.0,1,8192,0
443,443,0.11686994899999803,55.0,1,8192,0
444,444,0.11703935199999904,55.0,1,8192,0
445,445,0.11720793299999954,55.0,1,8192,0
446,446,0.11735802899999825,55.0,1,8192,0
447,447,0.11752384499999735,55.0,1,8192,0
448,448,0.11767511899999761,55.0,1,8192,0
449,449,0.11784131499999972,55.0,1,8192,0
450,450,0.11797538199999735,55.0,1,8192,0
451,451,0.11808794899999953,55.0,1,8192,0
452,452,0.11820053799999997,55.0,1,8192,0
453,453,0.11829545599999847,55.0,1,8192,0
454,454,0.11838610799999927,55.0,1,8192,0
455,455,0.11848039499999885,55.0,1,8192,0
456,456,0.11857469899999984,55.0,1,8192,0
457,457,0.11866558199999844,55.0,1,8192,0
458,458,0.11877180499999795,55.0,1,8192,0
459,459,0.11891729599999934,55.0,1,8192,0
460,460,0.11907620799999918,55.0,1,8192,0
461,461,0.11920786099999958,55.0,1,8192,0
462,462,0.11932564499999998,55.0,1,8192,0
463,463,0.11945292899999771,55.0,1,8192,0
464,464,0.1195736289999978,55.0,1,8192,0
465,465,0.1196667859999998,55.0,1,8192,0
466,466,0.119762111,55.0,1,8192,0
467,467,0.11985345699999783,55.0,1,8192,0
468,468,0.12000165199999913,55.0,1,8192,0
469,469,0.12017592099999774,55.0,1,8192,0
470,470,0.12034702899999772,55.0,1,8192,0
471,471,0.12045549899999841,55.0,1,8192,0
472,472,0.12055431199999944,55.0,1,8192,0
473,473,0.12066459499999738,55.0,1,8192,0
474,474,0.12082885799999943,55.0,1,8192,0
475,475,0.12098738799999964,55.0,1,8192,0
476,476,0.121154752999999,55.0,1,8192,0
477,477,0.12132646999999963,55.0,1,8192,0
478,478,0.12148590400000003,55.0,1,8192,0
479,479,0.12164991799999925,55.0,1,8192,0
480,480,0.12180469499999802,55.0,1,8192,0
481,481,0.12197393900000009,55.0,1,8192,0
482,482,0.12212938199999712,55.0,1,8192,0
483,483,0.1222942119999999,55.0,1,8192,0
484,484,0.12245108199999777,55.0,1,8192,0
485,485,0.12261264099999991,55.0,1,8192,0
486,486,0.12276856199999742,55.0,1,8192,0
487,487,0.1229379549999976,55.0,1,8192,0
488,488,0.123110472999997,55.0,1,8192,0
489,489,0.12326884499999835,55.0,1,8192,0
490,490,0.12343886699999729,55.0,1,8192,0
491,491,0.12360560799999831,55.0,1,8192,0
492,492,0.12379356399999963,55.0,1,8192,0
493,493,0.12396127899999954,55.0,1,8192,0
494,494,0.12419155899999978,55.0,1,8192,0
495,495,0.12441354399999938,55.0,1,8192,0
496,496,0.12456858499999868,55.0,1,8192,0
497,497,0.12474004199999911,55.0,1,8192,0
498,498,0.12491997399999732,55.0,1,8192,0
499,499,0.12507163199999738,55.0,1,8192,0
500,500,0.1253041959999983,55.0,1,8192,0
501,501,0.12548369800000003,55.0,1,8192,0
502,502,0.12564807799999755,55.0,1,8192,0
503,503,0.12578359399999783,55.0,1,8192,0
504,504,0.1259452589999981,55.0,1,8192,0
505,505,0.1260496819999979,55.0,1,8192,0
506,506,0.12616925000000023,55.0,1,8192,0
507,507,0.1263482489999994,55.0,1,8192,0
508,508,0.1265571449999996,55.0,1,8192,0
509,509,0.1267656929999994,55.0,1,8192,0
510,510,0.12698174999999878,55.0,1,8192,0
511,511,0.12718386299999906,55.0,1,8192,0
512,512,0.1273756259999992,55.0,1,8192,0
513,513,0.13948756599999967,55.0,1,8192,0
514,514,0.13966784599999826,55.0,1,8192,0
515,515,0.13984264899999843,55.0,1,8192,0
516,516,0.14001427599999872,55.0,1,8192,0
517,517,0.14019026999999795,55.0,1,8192,0
518,518,0.1403637929999988,55.0,1,8192,0
519,519,0.14054761899999946,55.0,1,8192,0
520,520,0.14074239600000027,55.0,1,8192,0
521,521,0.14091646700000027,55.0,1,8192,0
522,522,0.1411184679999984,55.0,1,8192,0
523,523,0.14128279499999863,55.0,1,8192,0
524,524,0.1415343870000001,55.0,1,8192,0
525,525,0.1417212120000002,55.0,1,8192,0
526,526,0.14189443899999787,55.0,1,8192,0
527,527,0.14201163099999903,55.0,1,8192,0
528,528,0.1421585709999995,55.0,1,8192,0
529,529,0.14226117299999785,55.0,1,8192,0
530,530,0.14236134399999756,55.0,1,8192,0
531,531,0.1425595539999982,55.0,1,8192,0
532,532,0.14267370800000023,55.0,1,8192,0
533,533,0.14277951199999706,55.0,1,8192,0
534,534,0.14288067000000026,55.0,1,8192,0
535,535,0.14297631899999885,55.0,1,8192,0
536,536,0.14306953299999847,55.0,1,8192,0
537,537,0.14316727299999954,55.0,1,8192,0
538,538,0.14326171599999782,55.0,1,8192,0
539,539,0.1433553829999994,55.0,1,8192,0
540,540,0.14345346400000025,55.0,1,8192,0
541,541,0.14355108599999866,55.0,1,8192,0
542,542,0.1436453379999989,55.0,1,8192,0
543,543,0.143738275999997,55.0,1,8192,0
544,544,0.14383601599999807,55.0,1,8192,0
545,545,0.1439310650000003,55.0,1,8192,0
546,546,0.14403121999999868,55.0,1,8192,0
547,547,0.14413228299999759,55.0,1,8192,0
548,548,0.14422723399999882,55.0,1,8192,0
549,549,0.1443199859999993,55.0,1,8192,0
550,550,0.14441532699999726,55.0,1,8192,0
551,551,0.14451374799999783,55.0,1,8192,0
552,552,0.14461107400000017,55.0,1,8192,0
553,553,0.14470850899999732,55.0,1,8192,0
554,554,0.14480468699999705,55.0,1,8192,0
555,555,0.1448979890000004,55.0,1,8192,0
556,556,0.14499551199999772,55.0,1,8192,0
557,557,0.14509235599999926,55.0,1,8192,0
558,558,0.14518556599999854,55.0,1,8192,0
559,559,0.14528188499999928,55.0,1,8192,0
560,560,0.14537543799999852,55.0,1,8192,0
561,561,0.14547265099999862,55.0,1,8192,0
562,562,0.14556978599999937,55.0,1,8192,0
563,563,0.14566698299999814,55.0,1,8192,0
564,564,0.1457609249999976,55.0,1,8192,0
565,565,0.14585805499999793,55.0,1,8192,0
566,566,0.14595364599999883,55.0,1,8192,0
567,567,0.14604709400000004,55.0,1,8192,0
568,568,0.1461439769999977,55.0,1,8192,0
569,569,0.14623892199999844,55.0,1,8192,0
570,570,0.14633808900000034,55.0,1,8192,0
571,571,0.14644630099999745,55.0,1,8192,0
572,572,0.14655303199999992,55.0,1,8192,0
573,573,0.14665133899999816,55.0,1,8192,0
574,574,0.14676524599999752,55.0,1,8192,0
575,575,0.14687959499999792,55.0,1,8192,0
576,576,0.14697603899999834,55.0,1,8192,0
577,577,0.14707628999999756,55.0,1,8192,0
578,578,0.1471748479999988,55.0,1,8192,0
579,579,0.14727048700000012,55.0,1,8192,0
580,580,0.14736566299999865,55.0,1,8192,0
581,581,0.1474600009999989,55.0,1,8192,0
